id,key,value,type 
2669085015,admin_level,A1,regular
2669085015,name,New Delhi,regular
2669085015,railway,station,regular
2669085015,ref,NDLS,regular
2681845832,amenity,fire_station,regular
2681845838,amenity,fire_station,regular
2685470162,man_made,water_tower,regular
2696363193,name,Subash Nagar,regular
2696363193,place,locality,regular
2696397488,name,Rajouri Garden,regular
2696397488,place,locality,regular
2699334246,amenity,place_of_worship,regular
2699334246,name,Sri Ramakrishna Temple,regular
2699334246,religion,hindu,regular
2699335584,name,General Library,regular
2699335926,name,Computer Centre,regular
2699462101,city,New Delhi,addr
2699462101,housenumber,"703, Vikrant Tower",addr
2699462101,postcode,110008,addr
2699462101,name,Hashbrown Systems Pvt Ltd,regular
2699462101,website,www.hashbrown.in,regular
2699808761,alt_name,Nangal Raya Village,regular
2699808761,name,Nangal Raya,regular
2699808761,place,neighbourhood,regular
2702400314,description,http://www.greatlakes.edu.in/gurgaon/about-us/delhi-ncr-campus,regular
2702400314,iso_3166_2,IN-DL,is_in
2702400314,name,Delhi,regular
2702400314,el,Δελχί,name
2702400314,eo,Delhio,name
2702400314,es,Delhi,name
2702400314,he,דלהי,name
2702400314,hi,दिल्ली,name
2702400314,ja,デリー,name
2702400314,kn,ದೆಹಲಿ,name
2702400314,ko,델리,name
2702400314,ml,ഡെൽഹി,name
2702400314,ms,Delhi,name
2702400314,my,ဒေလီမြို့,name
2702400314,pt,Deli,name
2702400314,ru,Дели,name
2702400314,ta,தில்லி,name
2702400314,th,เดลี,name
2702400314,uk,Делі,name
2702400314,zh,德里,name
2702400314,place,city,regular
2702400314,population,11008000,regular
2702400314,wikidata,Q1353,regular
2702400314,wikipedia,en:Delhi,regular
2702748542,man_made,water_tower,regular
2702748543,historic,archaeological_site,regular
2702748543,name,Lahori Gate,regular
2705238455,barrier,gate,regular
2705238458,barrier,gate,regular
2706590639,name,Manak Vihar,regular
2706590639,place,locality,regular
2706617061,name,Maya Enclave,regular
2706617061,place,locality,regular
2706665778,amenity,fuel,regular
2706670938,name,Tihar,regular
2706670938,place,locality,regular
2706749980,name,Inderpuri,regular
2706749980,place,locality,regular
2706749984,name,Naraina,regular
2706749984,place,locality,regular
2708101944,amenity,police,regular
2708101948,amenity,fuel,regular
2708101962,name,New Moti Nagar,regular
2708101962,place,locality,regular
2708101986,name,Karampura,regular
2708101986,place,locality,regular
2708101992,name,Karampura West,regular
2708101992,place,locality,regular
2708128654,name,Capital Greens,regular
2708128654,place,locality,regular
2708128682,name,Punjabi Bagh West,regular
2708128682,place,locality,regular
2708128692,name,Railway Colony,regular
2708128692,place,locality,regular
2708130865,name,Bhagwan Das Nagar,regular
2708130865,place,locality,regular
2708131808,name,Manohar Park,regular
2708131808,place,locality,regular
2708141115,name,Punjabi Bagh,regular
2708141115,place,locality,regular
2708149953,name,Arihant Nagar,regular
2708149953,place,locality,regular
2708230144,name,Sudarshan Park,regular
2708230144,place,locality,regular
2708230152,name,Kirti Nagar,regular
2708230152,place,locality,regular
2708238727,name,Bank Enclave,regular
2708238727,place,locality,regular
2708254380,name,Ramesh Nagar,regular
2708254380,place,locality,regular
2708254391,name,Sharda Puri,regular
2708254391,place,locality,regular
2708265623,name,Raja Garden,regular
2708265623,place,locality,regular
2708360300,amenity,police,regular
2708361365,name,Tagore Garden,regular
2708361365,place,locality,regular
2708365806,name,Vishal Enclave,regular
2708365806,place,locality,regular
2708379212,name,Tartarpur,regular
2708379212,place,locality,regular
2708379243,name,Tilak Nagar Indl Area,regular
2708379243,place,locality,regular
2708391500,name,Press Colony,regular
2708391500,place,locality,regular
2709534496,city,New Delhi,addr
2709534496,postcode,110001,addr
2709534496,street,Radial Road 6,addr
2709534496,amenity,restaurant,regular
2709534496,capacity,50,regular
2709534496,name,Keshav Restorent,regular
2709534496,opening_hours,10-6,regular
2709534496,phone,9015484272,regular
2711124355,amenity,fountain,regular
2711124358,name,Karol Bagh,regular
2711124358,place,suburb,regular
2713432486,name,Baljeet Nagar,regular
2713432486,place,locality,regular
2714309073,amenity,bicycle_parking,regular
2714309073,name,Tonga Stand,regular
2714309089,name,Gilahri Bagh,regular
2714309089,place,locality,regular
2714309161,name,Prem Nagar,regular
2714309161,place,locality,regular
2714309240,name,Shakti Nagar,regular
2714309240,place,locality,regular
2714360373,amenity,fire_station,regular
2714360414,name,Bara Hindu Rao,regular
2714360414,place,neighbourhood,regular
2714374217,name,Pahari Dhiraj,regular
2714374217,place,locality,regular
2714375049,name,Teliwara,regular
2714375049,place,locality,regular
2714387550,name,Kashmere Gate,regular
2714387550,network,DMRC,regular
2714387550,railway,station,regular
2714430425,historic,archaeological_site,regular
2714430425,name,Mutiny Telegraph Memorial,regular
2714430425,tourism,attraction,regular
2714497362,historic,archaeological_site,regular
2714497362,name,Raziya Begum's Tomb,regular
2714497374,historic,archaeological_site,regular
2714497374,name,Qadam Sharief s Tomb,regular
2714497389,historic,archaeological_site,regular
2714497389,name,Ghaziuddin Khan s Tomb,regular
2714555470,historic,archaeological_site,regular
2714555470,name,Kunwari Begum ka Burj,regular
2714555477,amenity,place_of_worship,regular
2714555477,name,Firoz Shah's Mosque,regular
2714555477,religion,muslim,regular
2714782505,power,tower,regular
2714782506,power,tower,regular
2714782507,power,tower,regular
2714782508,power,tower,regular
2714782510,power,tower,regular
2714782512,power,tower,regular
2714782515,power,tower,regular
2715117112,name,Prasad Nagar,regular
2715117112,place,locality,regular
2715117124,man_made,water_tower,regular
2715117137,name,Bapa Nagar,regular
2715117137,place,locality,regular
2715195786,name,Moti Bagh (East),regular
2715195786,place,locality,regular
2715195839,amenity,police,regular
2715195844,name,Vivekanand Puri,regular
2715195844,place,locality,regular
2715195883,name,Sarai Rohilla,regular
2715195883,place,locality,regular
2715195898,name,Padam Nagar,regular
2715195898,place,locality,regular
2715305397,man_made,water_tower,regular
2715305647,name,Rajendra Nagar,regular
2715305647,place,locality,regular
2720403251,name,Daryaganj,regular
2720403251,place,locality,regular
2722840987,amenity,police,regular
2722840987,name,Daryaganj Police Station,regular
2722840987,operator,Delhi Police,regular
2722843601,amenity,police,regular
2722906932,historic,archaeological_site,regular
2722906932,name,Ghata Masjid,regular
2722924227,name,Lal Quila,regular
2722924227,operator,Delhi Metro,regular
2722924227,railway,station,regular
2726488038,street,Meena Market,addr
2726488038,amenity,place_of_worship,regular
2726488038,name,Jama Masjid,regular
2726488038,de,Freitagsmoschee,name
2726488038,es,Jama Masjid,name
2726488038,fa,مسجد جامع دهلی,name
2726488038,ru,Мечеть Jama Masjid,name
2726488038,zh,贾玛清真寺,name
2726488038,opening_hours,"Mo-Su 07:00-12:00, 13:30-18:30",regular
2726488038,phone,+91 11 2336 5358,regular
2726488038,religion,muslim,regular
2726488038,tourism,attraction,regular
2726488038,website,http://www.delhitourism.gov.in,regular
2727648607,name,Hari Nagar,regular
2727648607,place,suburb,regular
2749398249,name,Good Times,regular
2749398249,tourism,hotel,regular
2776644911,ele,-1,regular
2776644911,name,"The Sarai Programme, CSDS",regular
2776644911,website,http://sarai.net/,regular
2776644911,wheelchair,no,regular
2810656211,name,Nimri Colony,regular
2810656211,place,locality,regular
2810775355,name,Bharat Nagar,regular
2810775355,place,locality,regular
2811346617,name,Subash Park Extn.,regular
2811346617,place,locality,regular
2812952491,name,Janta Colony,regular
2812952491,place,locality,regular
2814771705,name,Bali Nagar,regular
2814771705,place,locality,regular
2814771706,name,Basai Darapur Extension,regular
2814771706,place,locality,regular
2814771707,alt_name,Basai Darapur Village,regular
2814771707,name,Basai Darapur,regular
2814771707,place,locality,regular
2814771708,name,Kirti Nagar Indl Area,regular
2814771708,place,locality,regular
2814771709,name,Mansarovar Garden,regular
2814771709,place,locality,regular
2814771710,name,New Ashok Park,regular
2814771710,place,locality,regular
2814771711,name,Rattan Park,regular
2814771711,place,locality,regular
2814771712,name,Ware Housing Scheme Block 1,regular
2814771712,place,locality,regular
2814771713,name,Ware Housing Scheme Block 2,regular
2814771713,place,locality,regular
2814771714,name,Ware Housing Scheme Furniture Block,regular
2814771714,place,locality,regular
2814878517,alt_name,Adarsh Bhawan Cooperative Housing Society Ltd,regular
2814878517,place,locality,regular
2814945204,name,Janta Colony,regular
2814945204,place,locality,regular
2815028189,name,Rajouri Apartments,regular
2815028189,place,locality,regular
2815028190,name,Shivaji Place,regular
2815028190,place,locality,regular
2822243669,name,Ajay Enclave Extension,regular
2822243669,place,locality,regular
2822243670,name,Ajay Enclave,regular
2822243670,place,locality,regular
2822308913,name,Khajan Basti,regular
2822308913,place,locality,regular
2822308914,name,Mayapuri Indl Area I,regular
2822308914,place,locality,regular
2822308915,name,Mayapuri Indl Area II,regular
2822308915,place,locality,regular
2822308916,name,Naraina Indl Area - I,regular
2822308916,place,locality,regular
2822308917,name,Naraina Indl Area - II,regular
2822308917,place,locality,regular
2822308918,name,Naraina Loha Mandi,regular
2822308918,place,locality,regular
2822487454,name,DLF Indl Area,regular
2822487454,place,locality,regular
2822524934,name,Meenakshi Garden,regular
2822524934,place,locality,regular
2823505794,power,tower,regular
2823871502,name,Tagore Garden Extension,regular
2823871502,place,locality,regular
2823928902,name,Kamla Nagar,regular
2823928902,place,locality,regular
2823928903,name,New Chandrawal,regular
2823928903,place,locality,regular
2823928904,name,Sarai Danish Mand Khan,regular
2823928904,place,locality,regular
2825767990,alt_name,Rampura Village,regular
2825767990,name,Rampura,regular
2825767990,place,locality,regular
2825821056,name,Bodh Nagar,regular
2825821056,place,locality,regular
2825821057,name,Dena Ram Park,regular
2825821057,place,locality,regular
2825821058,name,Ganeshpura,regular
2825821058,place,locality,regular
2825821059,name,Hansa Puri,regular
2825821059,place,locality,regular
2825821060,name,Jor Bagh,regular
2825821060,place,locality,regular
2825821061,name,Kanhaiya Nagar,regular
2825821061,place,locality,regular
2825821062,name,Lakhu Nagar,regular
2825821062,place,locality,regular
2825821063,name,Onkar Nagar,regular
2825821063,place,locality,regular
2825821064,name,Prem Nagar,regular
2825821064,place,locality,regular
2825821065,name,Sarup Nagar,regular
2825821065,place,locality,regular
2825821066,name,Shanti Nagar,regular
2825821066,place,locality,regular
2825980899,name,Ashok Park,regular
2825980899,place,locality,regular
2826079162,name,Budh Nagar,regular
2826079162,place,locality,regular
2833526696,construction,station,regular
2833526696,name,Delhi Cantonment,regular
2833526696,network,DMRC,regular
2833526696,railway,construction,regular
2833531915,construction,station,regular
2833531915,name,Naraina,regular
2833531915,railway,construction,regular
2833531915,ref,NRI,regular
2833531922,construction,station,regular
2833531922,name,Mayapuri,regular
2833531922,network,DMRC,regular
2833531922,railway,construction,regular
2833531928,construction,station,regular
2833531928,name,Rajouri Garden,regular
2833531928,railway,construction,regular
2833531935,construction,station,regular
2833531935,name,ESI Hospital,regular
2833531935,network,DMRC,regular
2833531935,railway,construction,regular
2833531944,construction,station,regular
2833531944,name,Punjabi Bagh West,regular
2833531944,network,DMRC,regular
2833531944,railway,construction,regular
2833952243,amenity,place_of_worship,regular
2833952243,name,Lakshmi Narayan Temple,regular
2833952243,zh,拉克希米纳拉扬神庙,name
2833952243,religion,hindu,regular
2833952245,amenity,school,regular
2833952245,name,M B Boys School,regular
2833952246,amenity,school,regular
2833952246,name,Raisina Bengali School,regular
2833952266,old_name,Minto Bridge,regular
2833971906,construction,station,regular
2833971906,name,Welcome,regular
2833971906,network,DMRC,regular
2833971906,railway,construction,regular
2834075841,name,Shree Nagar,regular
2834075841,place,locality,regular
2834075842,name,Sidhora Kalan,regular
2834075842,place,locality,regular
2837165876,name,Delhi Gate,regular
2837165876,railway,station,regular
2837341338,name,East Patel Nagar,regular
2837341338,place,locality,regular
2837341339,name,West Patel Nagar,regular
2837341339,place,locality,regular
2911141053,name,Ajit Nagar,regular
2911141054,name,Dharampura,regular
2911141055,name,Kailash Nagar,regular
2911141056,name,Old Selampur West,regular
2911141057,name,Valmiki Colony,regular
2916265014,housenumber,917,addr
2916265014,street,Gali Chandi Wali,addr
2916265014,name,Hotel Namaskar,regular
2916265014,tourism,hotel,regular
2929538602,amenity,place_of_worship,regular
2929538602,religion,zoroastrian,regular
2932773051,historic,memorial,regular
2932773051,name,Dargah Hazrat Khwaja Mir Dard,regular
2934400027,name,Bureau of Indian Standards,regular
2934400027,website,http://www.bis.org.in/dir/hq.asp,regular
2934400028,name,Indian National Science Academy,regular
2934400028,website,http://www.insa.nic.in/INSAuth/Default.aspx,regular
2934400029,name,Shanker's International Doll Museum,regular
2934400029,opening_hours,1000 hrs to 1800 hrs Monday Closed,regular
2934400029,website,http://www.childrensbooktrust.com/dm.htm,regular
2934400029,wikipedia,en:Shankar's International Dolls Museum,regular
2934400030,name,University Grants Commission,regular
2934400030,website,http://www.ugc.ac.in/contactus.aspx,regular
2934942108,amenity,fuel,regular
2940048962,amenity,place_of_worship,regular
2940048962,name,Chaubhurja Mosque,regular
2940048962,religion,muslim,regular
2940449157,historic,monument,regular
2940449157,name,Ajitgarh,regular
2940449157,old_name,Mutiny Memorial,regular
2940449157,wikipedia,en:Mutiny_Memorial,regular
2940449158,alt_name,Delhi-Meerut Pillar,regular
2940449158,historic,monument,regular
2940449158,name,Ashoka Pillar,regular
2940449158,wikipedia,en:Ashokan_Edicts_in_Delhi#Pillar_edicts_in_Delhi,regular
2940614714,alt_name,House of Hindu Rao,regular
2940614714,historic,castle,regular
2940614714,name,Bara Hindu Rao,regular
2940614717,historic,archaeological_site,regular
2940614717,name,Pir Ghaib,regular
2940758785,amenity,place_of_worship,regular
2940758785,historic,monument,regular
2940758785,name,Shah Wajid Mosque,regular
2940758785,religion,muslim,regular
2940758786,historic,archaeological_site,regular
2940758786,name,Tomb of Roshanara,regular
2945632425,city,Delhi,addr
2945632425,country,IN,addr
2945632425,housenumber,6A,addr
2945632425,postcode,110054,addr
2945632425,street,"Under Hill Lane, Civil Lines",addr
2945632425,name,RSVP by Roli & Saurabh,regular
2945639837,city,New Delhi,addr
2945639837,country,IN,addr
2945639837,housenumber,6A,addr
2945639837,postcode,110054,addr
2945639837,street,"Under Hill Lane, Civil Lines",addr
2945639837,name,Ink Positive Tattooss,regular
2945859685,historic,memorial,regular
2945859685,name,Amar Jawan Jyoti,regular
2945859685,wheelchair,yes,regular
2945859686,building,yes,regular
2945859686,name,India Gate,regular
2945859686,fa,دروازه هند,name
2945859686,hi,इण्डिया गेट,name
2945859686,ru,ворота индии,name
2945859686,zh,印度門 (德里),name
2945859686,old_name,All India War Memorial,regular
2945859686,tourism,attraction,regular
2945859686,wheelchair,yes,regular
2945859686,wikidata,Q245347,regular
2945859686,wikipedia,en:India Gate,regular
2952012233,name,Guru Arjun Nagar,regular
2952012233,place,locality,regular
2952012234,name,Guru Nanak Nagar,regular
2952012234,place,locality,regular
2952012235,name,New Ranjeet Nagar,regular
2952012235,place,locality,regular
2952012236,name,Shadipur,regular
2952012236,place,locality,regular
2959083272,name,Hotel Arina Inn,regular
2959083272,tourism,hotel,regular
2962182560,name,Director's residence,regular
2962182561,name,Open Air Theatre,regular
2962182562,amenity,library,regular
2962182563,tourism,museum,regular
2962182565,amenity,arts_centre,regular
2962182568,leisure,swimming_pool,regular
2962182569,sport,gymnastics,regular
2963994063,name,New Lahore Mohalla,regular
2963994063,place,locality,regular
2963994065,name,Shastri Nagar,regular
2963994065,place,locality,regular
2966512728,highway,motorway_junction,regular
2966512728,name,Punjabi Bagh,regular
2967264855,amenity,baby_hatch,regular
2967264857,man_made,water_tower,regular
2967264861,amenity,community_centre,regular
2970179080,name,Dharampura,regular
2970179080,place,neighbourhood,regular
2977266162,name,Jain Market,regular
2977266163,name,Phool Bagh,regular
2978721062,name,Adamjati Sangh,regular
2978721063,name,Jagjivan Ram Trust,regular
2978721064,name,Manakpura,regular
2978721065,name,RMS,regular
2979106554,name,Nai Basti,regular
2979106555,name,Punjabi Basti,regular
2981346624,historic,archaeological_site,regular
2981346624,name,Graves,regular
2981414567,historic,archaeological_site,regular
2981414567,name,Graves,regular
3000141635,power,tower,regular
3000141641,power,tower,regular
3000141642,power,tower,regular
3000141643,power,tower,regular
3000141644,power,tower,regular
3000141645,power,tower,regular
3000141658,power,tower,regular
3000141659,power,tower,regular
3000141660,power,tower,regular
3000141661,power,tower,regular
3000141662,power,tower,regular
3000141663,power,tower,regular
3000141664,power,tower,regular
3000141665,power,tower,regular
3000141666,power,tower,regular
3000141667,power,tower,regular
3000141668,power,tower,regular
3000141669,power,tower,regular
3000141670,power,tower,regular
3000141671,power,tower,regular
3000141672,power,tower,regular
3000141673,power,tower,regular
3000141674,power,tower,regular
3000141675,power,tower,regular
3000141676,power,tower,regular
3000141677,power,tower,regular
3000141678,power,tower,regular
3000141679,power,tower,regular
3000141680,power,tower,regular
3004653893,highway,bus_stop,regular
3004653895,highway,bus_stop,regular
3007872789,highway,traffic_signals,regular
3067802087,name,Mother Dairy,regular
3067830699,name,Ganesh Kachowdi Corner,regular
3067834623,amenity,hospital,regular
3067834623,name,Somdatt Medical,regular
3067837877,amenity,clinic,regular
3085540679,amenity,bank,regular
3085540679,wikidata,Q2003476,brand
3085540679,name,Andhra Bank,regular
3085540679,en,Andhra Bank,name
3085540679,website,https://www.andhrabank.in,regular
3085540679,wikipedia,en:Andhra Bank,regular
3085540680,barrier,turnstile,regular
3085540680,foot,yes,regular
3093865190,city,New Delhi,addr
3093865190,housenumber,142 Sunder Nagar,addr
3093865190,postcode,110003,addr
3093865190,street,Mathura Road,addr
3093865190,name,Maulsari,regular
3093865190,operator,Rishi Jindal,regular
3093865190,smoking,outside,regular
3093865190,tourism,guest_house,regular
3093873338,city,New Delhi,addr
3093873338,housenumber,1/8B,addr
3093873338,postcode,110002,addr
3093873338,street,Asaf Ali Road,addr
3093873338,amenity,clinic,regular
3093873338,name,R D Jindal Charitable Clinic,regular
3093873338,note,"Physiotherapy, Blood Collection, GP. Dentist available",regular
3093873338,opening_hours,1000 to 1400 Hrs,regular
3093873338,phone,+91 11 3218206,regular
3171969268,entrance,yes,regular
3171969269,entrance,yes,regular
3171969270,entrance,yes,regular
3171969271,entrance,yes,regular
3171969272,entrance,yes,regular
3171969274,entrance,yes,regular
3171982196,railway,level_crossing,regular
3177904566,man_made,water_tank,regular
3185191993,amenity,atm,regular
3185191993,name,Yes Bank,regular
3207012820,railway,level_crossing,regular
3207012821,railway,level_crossing,regular
3209387267,fixme,trail continues,regular
3209387300,barrier,gate,regular
3209387300,bicycle,yes,regular
3209387300,foot,yes,regular
3215413609,city,New Delhi,addr
3215413609,housenumber,Office No. 8,addr
3215413609,postcode,110021,addr
3215413609,street,"Mint Market Nankpura, Nr Moti Park",addr
3215413609,name,Mannu Royal Motor,regular
3215413609,phone,9868031294,regular
3232831476,natural,tree,regular
3232831477,natural,tree,regular
3232888979,natural,tree,regular
3232888980,natural,tree,regular
3232888981,natural,tree,regular
3232888982,natural,tree,regular
3232888983,natural,tree,regular
3232888984,natural,tree,regular
3232888985,natural,tree,regular
3232888986,natural,tree,regular
3232890666,natural,tree,regular
3232890667,natural,tree,regular
3235490888,natural,tree,regular
3235490895,natural,tree,regular
3235490897,natural,tree,regular
3235490930,natural,tree,regular
3235490944,natural,tree,regular
3235490945,natural,tree,regular
3235490946,natural,tree,regular
3235490947,natural,tree,regular
3235490995,natural,tree,regular
3235490997,natural,tree,regular
3239523394,name,New Delhi City Centre,regular
3239523394,tourism,hotel,regular
3242109311,amenity,restaurant,regular
3242109311,name,The exotic rooftop restaurant,regular
3242109751,housenumber,P-5/90,addr
3242109751,amenity,cafe,regular
3242109751,name,Madras Coffee House,regular
3242109751,start_date,1935,regular
3245653351,city,Delhi,addr
3245653351,housenumber,1457,addr
3245653351,postcode,110006,addr
3245653351,street,Chandni Open Market,addr
3245653351,amenity,library,regular
3245653351,name,Marwari Public Library,regular
3245653351,operator,Marwari Education Foundation,regular
3245667203,amenity,police,regular
3245667203,name,Lahori Gate Police Station,regular
3245667203,operator,Delhi Police,regular
3245692760,city,Old Delhi,addr
3245692760,housenumber,"2,3,4",addr
3245692760,postcode,110006,addr
3245692760,street,Khari Baoli Road,addr
3245692760,amenity,fast_food,regular
3245692760,name,Gole Hatti,regular
3245701068,amenity,library,regular
3245701068,name,Hardayal Municipal Library,regular
3245702263,amenity,police,regular
3245702263,name,Kotwali Police Station,regular
3245702263,operator,Delhi Police,regular
3245702592,amenity,police,regular
3245702592,name,Jama Masjid Police Station,regular
3245702592,operator,Delhi Police,regular
3245902964,amenity,library,regular
3245902964,name,Shree Mahavir Jain Public Library,regular
3245909911,amenity,bank,regular
3245909911,wikidata,Q2004439,brand
3245909911,name,Bank of India,regular
3245909911,en,Bank of India,name
3245909911,short_name,BoI,regular
3245909911,website,http://www.bankofindia.co.in,regular
3245909911,wikipedia,en:Bank of India,regular
3249138712,amenity,bank,regular
3249138712,brand,ICICI,regular
3249138712,wikidata,Q1653258,brand
3249138712,name,ICICI Bank,regular
3249138712,en,ICICI Bank,name
3249138712,short_name,ICICI,regular
3249138712,website,https://www.icicibank.com,regular
3249138712,wikipedia,en:ICICI Bank,regular
3249138802,amenity,atm,regular
3249138802,name,Citi Bank ATM,regular
3249138802,operator,Citi Bank,regular
3249138803,amenity,atm,regular
3249138803,name,Kotak Bank ATM,regular
3249138803,operator,Kotak Bank,regular
3249139754,amenity,atm,regular
3249139754,name,ICICI Bank ATM,regular
3249139754,operator,ICICI Bank,regular
3249140375,amenity,police,regular
3249140375,name,Cycle Market Police Post,regular
3249140375,operator,Delhi Police,regular
3250376814,amenity,restaurant,regular
3250376814,cuisine,korean,regular
3250376814,name,쉼터,regular
3250376814,en,Shimtur,name
3250376814,fr,Shimtur,name
3250377461,amenity,post_office,regular
3250377461,name,Pahar Ganj 110055,regular
3256129557,amenity,bank,regular
3256129557,atm,yes,regular
3256129557,wikidata,Q5266685,brand
3256129557,name,DCB Bank,regular
3256129557,en,DCB Bank,name
3256129557,website,https://www.dcbbank.com,regular
3256129557,wikipedia,en:DCB Bank,regular
3256131875,amenity,bank,regular
3256131875,atm,yes,regular
3256131875,brand,HDFC,regular
3256131875,wikidata,Q631047,brand
3256131875,name,HDFC Bank,regular
3256131875,short_name,HDFC,regular
3256131875,website,https://www.hdfcbank.com,regular
3256131875,wikipedia,en:HDFC Bank,regular
3258161064,amenity,toilets,regular
3258161065,highway,bus_stop,regular
3258161066,name,Safal Tea Stall,regular
3258161066,operator,Subhash,regular
3258161066,shop,tea,regular
3268514648,railway,buffer_stop,regular
3268564739,name,Chandni Chowk,regular
3268564739,place,neighbourhood,regular
3268564741,historic,memorial,regular
3268564741,memorial,statue,regular
3268564741,name,Gandhi Statue,regular
3268564742,highway,bus_stop,regular
3268564742,name,Old Delhi Railway Station,regular
3268564743,highway,bus_stop,regular
3268564743,name,Old Delhi Railway Station,regular
3268564750,amenity,place_of_worship,regular
3268564750,religion,sikh,regular
3268587269,name,Ballimaran,regular
3268587269,place,neighbourhood,regular
3268587270,name,Lal Kuan,regular
3268587270,place,neighbourhood,regular
3268595169,name,Chawri Bazaar,regular
3268595169,place,neighbourhood,regular
3268595170,name,Meena Bazaar,regular
3268595170,place,neighbourhood,regular
3268595171,name,Sita Ram Bazaar,regular
3268595171,place,neighbourhood,regular
3268708056,amenity,toilets,regular
3268708057,amenity,toilets,regular
3268708058,shop,ticket,regular
3268708059,amenity,toilets,regular
3269379682,postcode,110055,addr
3269379682,name,Raj's Cozy Inn,regular
3269379682,tourism,hotel,regular
3269399261,name,Sterling Inn,regular
3269399261,tourism,hotel,regular
3269399262,postcode,110055,addr
3269399262,name,Glow Inn,regular
3269399262,tourism,hotel,regular
3269401361,name,Rajmahal Inn,regular
3269401361,tourism,hotel,regular
3269421783,amenity,atm,regular
3269421783,name,Citibank,regular
3269429079,housenumber,4986,addr
3269429079,street,Ramdwara Road,addr
3269429079,amenity,restaurant,regular
3269429079,cuisine,vegetarian,regular
3269429079,name,Tadka,regular
3269429079,es,Tadka,name
3269439134,name,Gold Regency,regular
3269439134,tourism,hotel,regular
3269441161,name,Satyam,regular
3269441161,tourism,hotel,regular
3269441162,amenity,fast_food,regular
3269441162,cuisine,pizza,regular
3269441162,name,Subway,regular
3269450788,name,Aman International,regular
3269450788,tourism,hotel,regular
3269452718,name,Guruvas Inn,regular
3269452718,tourism,hotel,regular
3269454412,amenity,bar,regular
3269454412,name,The Gem Bar,regular
3304173416,city,New Delhi,addr
3304173416,housenumber,8715,addr
3304173416,postcode,110055,addr
3304173416,street,Deshbandhu Gupta Road,addr
3304173416,ele,1,regular
3304173416,name,Hotel Durga International Dx,regular
3304173416,operator,Hotel Durga International Dx,regular
3304173416,phone,"+91 11 23521362 , 63, 64, 65",regular
3304173416,smoking,outside,regular
3304173416,tourism,hotel,regular
3304173416,website,http://www.hoteldurgainternational.co.in,regular
3375708602,access,designated,regular
3375708602,amenity,swimming_pool,regular
3375708602,covered,yes,regular
3375708602,motor_vehicle,designated,regular
3375708602,name,Railway Swimming Pool,regular
3375708602,operator,Northern Railway,regular
3375708602,sport,swimming,regular
3424218861,historic,monument,regular
3424218861,name,Sher Shah Suri Gate,regular
3424227185,name,NDMC Community center,regular
3424227186,leisure,park,regular
3424227186,name,Jhoola Ground,regular
3424229936,amenity,place_of_worship,regular
3424229936,name,Kaka Nagar Mosque,regular
3424229936,religion,muslim,regular
3424229956,name,Mother Dairy,regular
3424238144,name,Mini Market,regular
3424238144,shop,General Store,regular
3424238432,amenity,fuel,regular
3424238432,name,Indian Oil,regular
3424239856,leisure,sports_centre,regular
3424239856,name,NDMC Gymnasium,regular
3424239856,sport,"Gymnasium,_squash,_pool_table,_table_tennis,_Library,_badminton.",regular
3424241068,building,greenhouse,regular
3424241068,name,Plant Nursery,regular
3424241069,building,greenhouse,regular
3424241069,name,Plant Nursery,regular
3424244070,name,Indraprastha Gas office,regular
3424244070,office,yes,regular
3424252049,amenity,taxi,regular
3424252050,amenity,taxi,regular
3424252688,amenity,bank,regular
3424252688,atm,yes,regular
3424252688,brand,ICICI,regular
3424252688,wikidata,Q1653258,brand
3424252688,name,ICICI Bank,regular
3424252688,en,ICICI Bank,name
3424252688,short_name,ICICI,regular
3424252688,website,https://www.icicibank.com,regular
3424252688,wikipedia,en:ICICI Bank,regular
3424254855,amenity,atm,regular
3424254855,name,HDFC,regular
3424254856,amenity,atm,regular
3424254856,name,Standard Chartered,regular
3424254864,amenity,restaurant,regular
3424254864,name,Nathu Sweets,regular
3424254883,name,Sunder Nagar Market,regular
3424254883,shop,convenience,regular
3424256951,amenity,taxi,regular
3424256952,highway,bus_stop,regular
3424256960,amenity,fuel,regular
3424256960,name,HP Petrol Pump,regular
3424257252,amenity,taxi,regular
3424257253,amenity,fuel,regular
3424257253,name,HP Petrol pump,regular
3424258726,street,Bhairon Road,addr
3424258726,name,National Science Centre ,regular
3424258726,tourism,museum,regular
3424258726,website,www.nscd.gov.in,regular
3424259318,amenity,theatre,regular
3424259318,name,FICCI Auditorium,regular
3424259565,name,Bengali Market,regular
3424259565,shop,convenience,regular
3424259566,amenity,doctors,regular
3424259566,name,Dr. Gandhi,regular
3424264696,amenity,doctors,regular
3424264696,name,Dr. Kundan Lal,regular
3479900669,name,Lal Batti Chowk,regular
3479934221,name,Sarvodaya Vidhalaya,regular
3525609096,city,new delhi,addr
3525609096,housenumber,319,addr
3525609096,postcode,110092,addr
3525609096,street,Vikas Road,addr
3525609096,ele,1,regular
3525609096,name,Sapp Enterprises,regular
3525609096,en,Sapp Enterprises,name
3525609096,opening_hours,9-6,regular
3525609096,operator,http://antiwrinkleadvice.com/,regular
3525609096,shop,supermarket,regular
3532747595,city,New Delhi,addr
3532747595,housenumber,"17/a, Punjabi Bagh",addr
3532747595,postcode,110026,addr
3532747595,street,Road Number 59,addr
3532747595,name,Fitness Bulls Pvt Ltd,regular
