id,key,value,type
36803067,waterway,drain,regular
36803068,waterway,drain,regular
36805182,highway,tertiary,regular
36805826,highway,tertiary,regular
36805826,oneway,yes,regular
36805834,highway,primary,regular
36805834,oneway,yes,regular
36805834,source,Bing,regular
36807001,waterway,canal,regular
36807194,highway,primary_link,regular
36807194,name,Mahatma Gandhi Road,regular
36807194,oneway,yes,regular
36807195,highway,primary_link,regular
36807195,layer,1,regular
36807195,oneway,yes,regular
36807196,highway,primary_link,regular
36807196,int_ref,AH2,regular
36807196,oneway,yes,regular
36807197,bridge,yes,regular
36807197,highway,primary_link,regular
36807197,layer,1,regular
36807197,oneway,yes,regular
36807198,highway,primary_link,regular
36807198,oneway,yes,regular
36807199,bridge,yes,regular
36807199,highway,primary_link,regular
36807199,int_ref,AH2,regular
36807199,layer,1,regular
36807199,oneway,yes,regular
36807985,waterway,riverbank,regular
36807986,waterway,riverbank,regular
36807987,waterway,riverbank,regular
36807988,waterway,riverbank,regular
36807989,waterway,riverbank,regular
36807990,waterway,riverbank,regular
36807991,waterway,riverbank,regular
37194987,highway,secondary,regular
37194987,name,Qutab Road,regular
37194988,highway,secondary,regular
37194988,name,Chelmsford Road,regular
37194988,oneway,yes,regular
37222894,highway,secondary,regular
37222894,name,Krishna Menon Marg,regular
37222894,oneway,yes,regular
37222895,foot,yes,regular
37222895,highway,tertiary,regular
37222895,name,Akbar Road,regular
37222895,hi,अकबर रोड,name
37222895,kn,ಅಕ್ಬರ್ ರಸ್ತೆ,name
37222896,highway,tertiary,regular
37222896,name,Akbar Road,regular
37222896,hi,अकबर रोड,name
37222896,kn,ಅಕ್ಬರ್ ರಸ್ತೆ,name
37222897,highway,secondary,regular
37222897,name,Tughlaq Road,regular
37222897,oneway,yes,regular
37222898,highway,secondary,regular
37222898,oneway,yes,regular
37222899,highway,tertiary,regular
37222899,name,Tees Jan. Road,regular
37222899,oneway,yes,regular
37222900,highway,tertiary,regular
37222900,name,Dr. APJ Abdul Kalam Marg,regular
37222900,hi,डॉ. ए. पी. जे. अब्दुल कलाम मार्ग,name
37222901,highway,tertiary,regular
37222901,name,Tees Jan. Road,regular
37222902,highway,tertiary,regular
37222902,name,Janpath,regular
37222902,oneway,yes,regular
37222903,highway,tertiary,regular
37222903,name,Dr. APJ Abdul Kalam Marg,regular
37222903,hi,डॉ. ए. पी. जे. अब्दुल कलाम मार्ग,name
37222904,highway,tertiary,regular
37222904,name,South End Road,regular
37222904,oneway,yes,regular
37222905,highway,secondary,regular
37222905,name,Tughlaq Road,regular
37222905,oneway,yes,regular
37222908,highway,tertiary,regular
37222908,name,Dr. APJ Abdul Kalam Marg,regular
37222908,hi,डॉ. ए. पी. जे. अब्दुल कलाम मार्ग,name
37222908,oneway,yes,regular
37222910,highway,secondary,regular
37222910,name,Tughlaq Road,regular
37222911,highway,secondary,regular
37222911,name,Tughlaq Road,regular
37222911,oneway,yes,regular
37222912,highway,tertiary,regular
37222912,name,Dr. APJ Abdul Kalam Marg,regular
37222912,hi,डॉ. ए. पी. जे. अब्दुल कलाम मार्ग,name
37222912,oneway,yes,regular
37222914,highway,tertiary,regular
37222914,name,Dr. APJ Abdul Kalam Marg,regular
37222914,hi,डॉ. ए. पी. जे. अब्दुल कलाम मार्ग,name
37222914,oneway,yes,regular
37222915,highway,tertiary,regular
37222915,junction,roundabout,regular
37222916,highway,tertiary,regular
37222916,name,Dr. APJ Abdul Kalam Marg,regular
37222916,hi,डॉ. ए. पी. जे. अब्दुल कलाम मार्ग,name
37222916,oneway,yes,regular
37222917,highway,tertiary,regular
37222917,name,South End Road,regular
37222917,oneway,yes,regular
37222918,highway,tertiary,regular
37222918,name,Dr. APJ Abdul Kalam Marg,regular
37222918,hi,डॉ. ए. पी. जे. अब्दुल कलाम मार्ग,name
37222918,oneway,yes,regular
37222919,highway,tertiary,regular
37222919,name,Janpath,regular
37222919,oneway,yes,regular
37222920,highway,tertiary,regular
37222920,name,Tees Jan. Road,regular
37222920,oneway,yes,regular
37222921,highway,tertiary,regular
37222921,name,Tees Jan. Road,regular
37222921,oneway,yes,regular
37222922,highway,tertiary,regular
37222922,name,Akbar Road,regular
37222922,kn,ಅಕ್ಬರ್ ರಸ್ತೆ,name
37222922,oneway,yes,regular
37222923,highway,secondary,regular
37222923,name,Krishna Menon Marg,regular
37222923,oneway,yes,regular
37222924,highway,tertiary,regular
37222924,name,Akbar road,regular
37222924,kn,ಅಕ್ಬರ್ ರಸ್ತೆ,name
37222924,oneway,yes,regular
38235041,highway,unclassified,regular
38235041,name,Bassant Road,regular
38235133,highway,secondary,regular
38235133,name,Qutab Road,regular
38235133,oneway,yes,regular
38235141,highway,secondary,regular
38235141,name,Qutab Road,regular
38235141,oneway,yes,regular
38235166,highway,secondary,regular
38235166,name,Qutab Road,regular
38235181,highway,tertiary,regular
38235181,name,Chitragupta Road,regular
38235201,highway,tertiary,regular
38235201,name,Sardar Thana Marg,regular
38235201,old_name,Mondewalan Road,regular
38235230,highway,tertiary,regular
38235230,name,Idgah Road,regular
38235260,highway,unclassified,regular
38235260,name,Arya Nagar Road;Sang Trashan Marg,regular
38235289,highway,unclassified,regular
38235289,name,Rajguru Marg,regular
38235296,highway,residential,regular
38235302,highway,residential,regular
38235310,highway,residential,regular
38235310,name,Tilak Gali,regular
38235311,highway,residential,regular
38235325,highway,residential,regular
38235325,name,Tilak Gali,regular
38235329,highway,residential,regular
38235349,highway,living_street,regular
38235351,highway,living_street,regular
38235414,highway,unclassified,regular
38235414,name,Nabi Karim Road,regular
38235420,highway,unclassified,regular
38235420,name,Multani Dhanda,regular
38235423,highway,residential,regular
38235427,highway,residential,regular
38235427,name,sneha,regular
38235475,highway,residential,regular
38235485,highway,residential,regular
38235491,highway,residential,regular
38235532,highway,tertiary,regular
38235532,name,Jhandewalan Road,regular
38235545,highway,tertiary,regular
38235545,name,Idgah Road,regular
38699434,highway,primary,regular
38699434,int_ref,AH1,regular
38699434,name,Mahatma Gandhi Marg,regular
38699434,oneway,yes,regular
38699583,highway,tertiary,regular
38699585,highway,residential,regular
38699585,name,Jahangir Road,regular
38699586,highway,unclassified,regular
38699587,highway,residential,regular
38699587,name,Turkman Road,regular
38699588,highway,residential,regular
38699589,highway,tertiary,regular
38699589,oneway,yes,regular
38699590,highway,tertiary,regular
38699591,highway,tertiary,regular
38699591,name,Deen Dayal Upadhyay Road,regular
38699591,oneway,yes,regular
38699592,foot,yes,regular
38699592,highway,secondary,regular
38699592,oneway,yes,regular
38699597,highway,tertiary,regular
38699599,highway,secondary,regular
38699599,oneway,yes,regular
40102589,highway,secondary,regular
40102589,lanes,2,regular
40102589,oneway,yes,regular
40102589,surface,asphalt,regular
40102594,highway,secondary,regular
40102594,lanes,2,regular
40102594,name,Geeta Colony Road,regular
40102594,oneway,yes,regular
40102594,surface,asphalt,regular
40241970,highway,residential,regular
40242191,highway,unclassified,regular
40253095,highway,secondary,regular
40253096,highway,residential,regular
40253097,highway,residential,regular
40943545,alt_name,Kashmere Gate ISBT,regular
40943545,amenity,bus_station,regular
40943545,name,Maharana Pratap ISBT,regular
40943545,shelter,yes,regular
43152038,name,Springdales School,regular
43152038,sport,soccer,regular
43361185,building,yes,regular
43361186,building,yes,regular
43361187,name,Canteen,regular
43361187,opening_hours,Mo-Fr 09:45-4:00,regular
43361187,shop,kiosk,regular
43361191,amenity,parking,regular
43361191,capacity,45,regular
43361191,disabled,unknown,capacity
43361191,parent,unknown,capacity
43361191,women,yes,capacity
43361191,fee,no,regular
43361191,name,British School Parking,regular
43361191,park_ride,yes,regular
43361191,parking,surface,regular
43361896,leisure,sports_centre,regular
43361896,name,British School Field,regular
43361896,sport,multi,regular
43361897,leisure,sports_centre,regular
43361897,name,British School Field,regular
43361897,sport,multi,regular
43361898,leisure,sports_centre,regular
43361898,name,Tennis Court,regular
43361898,sport,tennis,regular
43361901,name,TBS Power Generator,regular
43361901,power,generator,regular
43361902,leisure,stadium,regular
43361902,name,TBS BBall Court,regular
43361902,sport,basketball,regular
43361906,amenity,school,regular
43361906,name,"The British School, New Delhi",regular
43361925,leisure,pitch,regular
43361925,name,Big Field,regular
43540281,highway,tertiary,regular
43540281,name,Mathura Road,regular
43766190,bridge,yes,regular
43766190,colour,1e90ff,regular
43766190,electrified,contact_line,regular
43766190,frequency,50,regular
43766190,gauge,1676,regular
43766190,layer,2,regular
43766190,name,Delhi Metro Blue Line,regular
43766190,railway,subway,regular
43766190,voltage,25000,regular
43826129,street,Ashok Road,addr
43826129,barrier,wall,regular
43826129,name,Bangla Sahib Gurudwara,regular
43826129,es,Templo Gurudwara Bangla Sahib,name
43826129,hi,बांग्ला साहिब गुरुद्वारा,name
43826129,ru,Гурудвару Бангла Сахиб,name
43826129,phone,+91-11-23340177,regular
43826132,building,yes,regular
43826132,landuse,commercial,regular
43826234,landuse,retail,regular
43826234,name,Pallika Bazaar,regular
43826236,building,yes,regular
43826236,landuse,commercial,regular
43858052,building,yes,regular
43858052,leisure,stadium,regular
43858091,highway,service,regular
43858193,area,yes,regular
43858193,highway,pedestrian,regular
43858200,access,private,regular
43858200,highway,unclassified,regular
43858201,highway,footway,regular
43858209,access,private,regular
43858209,highway,service,regular
43858236,access,private,regular
43858236,highway,unclassified,regular
44141114,highway,footway,regular
44141122,highway,steps,regular
44141125,highway,unclassified,regular
44141125,name,Dariba Kalan,regular
44141146,highway,service,regular
44141146,name,Kinari Bazar,regular
44141276,highway,living_street,regular
44141299,highway,residential,regular
44141299,name,Nai Sarak,regular
44141357,highway,tertiary,regular
44141357,name,Chandni Chowk,regular
44141357,oneway,yes,regular
44141435,highway,tertiary,regular
44141435,name,Church Mission Road,regular
44141502,highway,residential,regular
44141502,name,Katra Bariyan,regular
44141517,highway,residential,regular
44141517,name,Sitaram Bazar Road,regular
